wastewater_treatment_plant.name,target,collection_date,wastewater_treatment_plant.ara_id,assay,lod,load,load_median
ARA Buholz,IAV-M,2024-03-31,102400,RESPV6,6000,0,923736.3
ARA Buholz,IAV-M,2024-04-01,102400,RESPV6,6000,923736.3,766438.62
ARA Buholz,IAV-M,2024-04-02,102400,RESPV6,6000,596890.8,609140.94
ARA Buholz,IAV-M,2024-04-03,NA,NA,NA,NA,609140.94
ARA Buholz,IAV-M,2024-04-04,102400,RESPV6,6000,609140.94,609140.94
ARA Buholz,IAV-M,2024-04-05,NA,NA,NA,NA,609140.94
ARA Buholz,IAV-M,2024-04-06,102400,RESPV6,6000,1733923.5,872384.02
ARA Buholz,IAV-M,2024-04-07,102400,RESPV6,6000,0,609140.94
ARA Buholz,IAV-M,2024-04-08,102400,RESPV6,6000,1135627.1,567813.55
ARA Buholz,IAV-M,2024-04-09,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-04-10,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-04-11,NA,NA,NA,NA,726098.6
ARA Buholz,IAV-M,2024-04-12,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-04-13,102400,RESPV6,6000,726098.6,0
ARA Buholz,IAV-M,2024-04-14,102400,RESPV6,6000,772637.75,0
ARA Buholz,IAV-M,2024-04-15,102400,RESPV6,6000,0,363049.3
ARA Buholz,IAV-M,2024-04-16,102400,RESPV6,6000,0,726098.6
ARA Buholz,IAV-M,2024-04-17,NA,NA,NA,NA,772637.75
ARA Buholz,IAV-M,2024-04-18,102400,RESPV6,6000,1223049.6,1223049.6
ARA Buholz,IAV-M,2024-04-19,NA,NA,NA,NA,1223049.6
ARA Buholz,IAV-M,2024-04-20,102400,RESPV6,6000,1352617.1,1232080.3
ARA Buholz,IAV-M,2024-04-21,102400,RESPV6,6000,1241111,1223049.6
ARA Buholz,IAV-M,2024-04-22,102400,RESPV6,6000,0,620555.5
ARA Buholz,IAV-M,2024-04-23,NA,NA,NA,NA,1241111
ARA Buholz,IAV-M,2024-04-24,102400,RESPV6,6000,0,516976.7
ARA Buholz,IAV-M,2024-04-25,NA,NA,NA,NA,516976.7
ARA Buholz,IAV-M,2024-04-26,102400,RESPV6,6000,2162282.8,521468.22
ARA Buholz,IAV-M,2024-04-27,102400,RESPV6,6000,516976.7,1341875.5099999998
ARA Buholz,IAV-M,2024-04-28,102400,RESPV6,6000,521468.22,2162282.8
ARA Buholz,IAV-M,2024-04-29,102400,RESPV6,6000,5493075.5,2766093.9
ARA Buholz,IAV-M,2024-04-30,102400,RESPV6,6000,3369905,3926920.75
ARA Buholz,IAV-M,2024-05-01,NA,NA,NA,NA,3926920.75
ARA Buholz,IAV-M,2024-05-02,102400,RESPV6,6000,4483936.5,3926920.75
ARA Buholz,IAV-M,2024-05-03,102400,RESPV6,6000,6075604,3369905
ARA Buholz,IAV-M,2024-05-04,102400,RESPV6,6000,593132.8,2538534.65
ARA Buholz,IAV-M,2024-05-05,102400,RESPV6,6000,544250.3,1142709.5
ARA Buholz,IAV-M,2024-05-06,NA,NA,NA,NA,867921.15
ARA Buholz,IAV-M,2024-05-07,NA,NA,NA,NA,867921.15
ARA Buholz,IAV-M,2024-05-08,102400,RESPV6,6000,1142709.5,855616.125
ARA Buholz,IAV-M,2024-05-09,NA,NA,NA,NA,855616.125
ARA Buholz,IAV-M,2024-05-10,102400,RESPV6,6000,1259785.4,568522.75
ARA Buholz,IAV-M,2024-05-11,102400,RESPV6,6000,568522.75,284261.375
ARA Buholz,IAV-M,2024-05-12,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-05-13,102400,RESPV6,6000,0,284261.375
ARA Buholz,IAV-M,2024-05-14,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-05-15,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-05-16,102400,RESPV6,6000,1612439.4,0
ARA Buholz,IAV-M,2024-05-17,NA,NA,NA,NA,627140.6
ARA Buholz,IAV-M,2024-05-18,102400,RESPV6,6000,0,808189.05
ARA Buholz,IAV-M,2024-05-19,102400,RESPV6,6000,627140.6,627140.6
ARA Buholz,IAV-M,2024-05-20,102400,RESPV6,6000,989237.5,313570.3
ARA Buholz,IAV-M,2024-05-21,NA,NA,NA,NA,313570.3
ARA Buholz,IAV-M,2024-05-22,102400,RESPV6,6000,0,808189.05
ARA Buholz,IAV-M,2024-05-23,NA,NA,NA,NA,494618.75
ARA Buholz,IAV-M,2024-05-24,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-05-25,102400,RESPV6,6000,1663269.5,0
ARA Buholz,IAV-M,2024-05-26,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-05-27,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-05-28,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-05-29,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-05-30,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-05-31,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-06-01,102400,RESPV6,6000,2092539.1,0
ARA Buholz,IAV-M,2024-06-02,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-06-03,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-06-04,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-06-05,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-06-06,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-06-07,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-06-08,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-06-09,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-06-10,102400,RESPV6,6000,1714342.2,0
ARA Buholz,IAV-M,2024-06-11,102400,RESPV6,6000,5422827,857171.1
ARA Buholz,IAV-M,2024-06-12,NA,NA,NA,NA,857171.1
ARA Buholz,IAV-M,2024-06-13,NA,NA,NA,NA,857171.1
ARA Buholz,IAV-M,2024-06-14,NA,NA,NA,NA,429942.47
ARA Buholz,IAV-M,2024-06-15,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-06-16,102400,RESPV6,6000,0,429942.47
ARA Buholz,IAV-M,2024-06-17,102400,RESPV6,6000,859884.94,429942.47
ARA Buholz,IAV-M,2024-06-18,NA,NA,NA,NA,429942.47
ARA Buholz,IAV-M,2024-06-19,102400,RESPV6,6000,1568922.9,1185168.27
ARA Buholz,IAV-M,2024-06-20,NA,NA,NA,NA,1342301.4
ARA Buholz,IAV-M,2024-06-21,NA,NA,NA,NA,1342301.4
ARA Buholz,IAV-M,2024-06-22,102400,RESPV6,6000,1510451.6,1342301.4
ARA Buholz,IAV-M,2024-06-23,102400,RESPV6,6000,1174151.2,1174151.2
ARA Buholz,IAV-M,2024-06-24,102400,RESPV6,6000,947535.56,1342301.4
ARA Buholz,IAV-M,2024-06-25,NA,NA,NA,NA,1342301.4
ARA Buholz,IAV-M,2024-06-26,NA,NA,NA,NA,1560740.4
ARA Buholz,IAV-M,2024-06-27,102400,RESPV6,6000,1947329.6,2167918.2
ARA Buholz,IAV-M,2024-06-28,NA,NA,NA,NA,2410178.8
ARA Buholz,IAV-M,2024-06-29,102400,RESPV6,6000,2388506.8,2410178.8
ARA Buholz,IAV-M,2024-06-30,102400,RESPV6,6000,2431850.8,2410178.8
ARA Buholz,IAV-M,2024-07-01,102400,RESPV6,6000,8799817,2431850.8
ARA Buholz,IAV-M,2024-07-02,NA,NA,NA,NA,2410178.8
ARA Buholz,IAV-M,2024-07-03,NA,NA,NA,NA,1917916.2999999998
ARA Buholz,IAV-M,2024-07-04,NA,NA,NA,NA,1126935.75
ARA Buholz,IAV-M,2024-07-05,102400,RESPV6,6000,849889.7,424944.85
ARA Buholz,IAV-M,2024-07-06,102400,RESPV6,6000,1403981.8,849889.7
ARA Buholz,IAV-M,2024-07-07,102400,RESPV6,6000,0,849889.7
ARA Buholz,IAV-M,2024-07-08,102400,RESPV6,6000,0,849889.7
ARA Buholz,IAV-M,2024-07-09,102400,RESPV6,6000,956591.06,478295.53
ARA Buholz,IAV-M,2024-07-10,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-11,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-12,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-13,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-07-14,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-07-15,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-07-16,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-17,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-07-18,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-19,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-20,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-07-21,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-07-22,102400,RESPV6,6000,893791.5,0
ARA Buholz,IAV-M,2024-07-23,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-07-24,NA,NA,NA,NA,446895.75
ARA Buholz,IAV-M,2024-07-25,NA,NA,NA,NA,893791.5
ARA Buholz,IAV-M,2024-07-26,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-07-27,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-07-28,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-07-29,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-07-30,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-07-31,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-08-01,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-08-02,NA,NA,NA,NA,NA
ARA Buholz,IAV-M,2024-08-03,NA,NA,NA,NA,2622540.8
ARA Buholz,IAV-M,2024-08-04,NA,NA,NA,NA,2622540.8
ARA Buholz,IAV-M,2024-08-05,NA,NA,NA,NA,2622540.8
ARA Buholz,IAV-M,2024-08-06,102400,RESPV6,6000,2622540.8,2622540.8
ARA Buholz,IAV-M,2024-08-07,NA,NA,NA,NA,1311270.4
ARA Buholz,IAV-M,2024-08-08,NA,NA,NA,NA,475620
ARA Buholz,IAV-M,2024-08-09,NA,NA,NA,NA,968871.25
ARA Buholz,IAV-M,2024-08-10,102400,RESPV6,6000,0,475620
ARA Buholz,IAV-M,2024-08-11,102400,RESPV6,6000,475620,237810
ARA Buholz,IAV-M,2024-08-12,102400,RESPV6,6000,1462122.5,237810
ARA Buholz,IAV-M,2024-08-13,NA,NA,NA,NA,237810
ARA Buholz,IAV-M,2024-08-14,102400,RESPV6,6000,0,621984.8
ARA Buholz,IAV-M,2024-08-15,NA,NA,NA,NA,384174.8
ARA Buholz,IAV-M,2024-08-16,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-08-17,102400,RESPV6,6000,768349.6,0
ARA Buholz,IAV-M,2024-08-18,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-08-19,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-08-20,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-08-21,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-08-22,102400,RESPV6,6000,0,361600.47
ARA Buholz,IAV-M,2024-08-23,NA,NA,NA,NA,785135.37
ARA Buholz,IAV-M,2024-08-24,102400,RESPV6,6000,723200.94,785135.37
ARA Buholz,IAV-M,2024-08-25,102400,RESPV6,6000,847069.8,785135.37
ARA Buholz,IAV-M,2024-08-26,102400,RESPV6,6000,1074048,847069.8
ARA Buholz,IAV-M,2024-08-27,NA,NA,NA,NA,937549.9
ARA Buholz,IAV-M,2024-08-28,NA,NA,NA,NA,1051039
ARA Buholz,IAV-M,2024-08-29,NA,NA,NA,NA,1051039
ARA Buholz,IAV-M,2024-08-30,102400,RESPV6,6000,1028030,845757.875
ARA Buholz,IAV-M,2024-08-31,102400,RESPV6,6000,2398290,1028030
ARA Buholz,IAV-M,2024-09-01,102400,RESPV6,6000,0,1028030
ARA Buholz,IAV-M,2024-09-02,102400,RESPV6,6000,663485.75,1028030
ARA Buholz,IAV-M,2024-09-03,102400,RESPV6,6000,1454403.2,1058944.475
ARA Buholz,IAV-M,2024-09-04,NA,NA,NA,NA,589870.985
ARA Buholz,IAV-M,2024-09-05,NA,NA,NA,NA,1045001.825
ARA Buholz,IAV-M,2024-09-06,NA,NA,NA,NA,1297103.35
ARA Buholz,IAV-M,2024-09-07,102400,RESPV6,6000,516256.22,1167688.8
ARA Buholz,IAV-M,2024-09-08,102400,RESPV6,6000,1426517.9,841972.51
ARA Buholz,IAV-M,2024-09-09,102400,RESPV6,6000,1167688.8,841972.51
ARA Buholz,IAV-M,2024-09-10,NA,NA,NA,NA,841972.51
ARA Buholz,IAV-M,2024-09-11,102400,RESPV6,6000,0,1043232.275
ARA Buholz,IAV-M,2024-09-12,NA,NA,NA,NA,884013.905
ARA Buholz,IAV-M,2024-09-13,NA,NA,NA,NA,884013.905
ARA Buholz,IAV-M,2024-09-14,102400,RESPV6,6000,918775.75,884013.905
ARA Buholz,IAV-M,2024-09-15,102400,RESPV6,6000,849252.06,918775.75
ARA Buholz,IAV-M,2024-09-16,102400,RESPV6,6000,1027764.9,884013.905
ARA Buholz,IAV-M,2024-09-17,NA,NA,NA,NA,884013.905
ARA Buholz,IAV-M,2024-09-18,NA,NA,NA,NA,424626.03
ARA Buholz,IAV-M,2024-09-19,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-09-20,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-09-21,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-09-22,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-09-23,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-09-24,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-09-25,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-09-26,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-09-27,102400,RESPV6,6000,0,336017.75
ARA Buholz,IAV-M,2024-09-28,102400,RESPV6,6000,1334686.1,0
ARA Buholz,IAV-M,2024-09-29,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-09-30,102400,RESPV6,6000,672035.5,0
ARA Buholz,IAV-M,2024-10-01,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-02,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-03,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-04,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-05,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-06,102400,RESPV6,6000,668830.2,0
ARA Buholz,IAV-M,2024-10-07,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-08,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-09,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-10,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-11,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-12,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-13,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-14,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-15,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-16,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-17,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-18,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-19,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-20,102400,RESPV6,6000,802545.1,0
ARA Buholz,IAV-M,2024-10-21,102400,RESPV6,6000,0,0
ARA Buholz,IAV-M,2024-10-22,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-23,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-24,NA,NA,NA,NA,0
ARA Buholz,IAV-M,2024-10-25,102400,RESPV6,6000,0,599912.5
ARA Buholz,IAV-M,2024-10-26,102400,RESPV6,6000,0,1199825
ARA Buholz,IAV-M,2024-10-27,102400,RESPV6,6000,1199825,1199825
ARA Buholz,IAV-M,2024-10-28,102400,RESPV6,6000,1366594,1199825
ARA Buholz,IAV-M,2024-10-29,102400,RESPV6,6000,1712435,1283209.5
ARA Buholz,IAV-M,2024-10-30,NA,NA,NA,NA,1283209.5
ARA Buholz,IAV-M,2024-10-31,NA,NA,NA,NA,1539514.5
ARA Buholz,IAV-M,2024-11-01,NA,NA,NA,NA,1359794.55
ARA Buholz,IAV-M,2024-11-02,102400,RESPV6,6000,577064.2,1007154.1
ARA Buholz,IAV-M,2024-11-03,102400,RESPV6,6000,1989826.4,1278489.05
ARA Buholz,IAV-M,2024-11-04,102400,RESPV6,6000,1007154.1,1278489.05
ARA Buholz,IAV-M,2024-11-05,NA,NA,NA,NA,1278489.05
ARA Buholz,IAV-M,2024-11-06,102400,RESPV6,6000,1549824,1769825.2
ARA Buholz,IAV-M,2024-11-07,NA,NA,NA,NA,1316747.4
ARA Buholz,IAV-M,2024-11-08,NA,NA,NA,NA,2236499.1
ARA Buholz,IAV-M,2024-11-09,102400,RESPV6,6000,2923174.2,2236499.1
ARA Buholz,IAV-M,2024-11-10,102400,RESPV6,6000,1083670.8,2923174.2
ARA Buholz,IAV-M,2024-11-11,102400,RESPV6,6000,3041270.8,2003422.5
ARA Buholz,IAV-M,2024-11-12,NA,NA,NA,NA,2003422.5
ARA Buholz,IAV-M,2024-11-13,NA,NA,NA,NA,1947710.15
ARA Buholz,IAV-M,2024-11-14,102400,RESPV6,6000,0,1609377.05
ARA Buholz,IAV-M,2024-11-15,NA,NA,NA,NA,203502.3
ARA Buholz,IAV-M,2024-11-16,102400,RESPV6,6000,2811749.5,203502.3
ARA Buholz,IAV-M,2024-11-17,102400,RESPV6,6000,407004.6,203502.3
ARA Buholz,IAV-M,2024-11-18,102400,RESPV6,6000,0,407004.6
ARA Buholz,IAV-M,2024-11-19,NA,NA,NA,NA,594815.5
ARA Buholz,IAV-M,2024-11-20,NA,NA,NA,NA,203502.3
ARA Buholz,IAV-M,2024-11-21,NA,NA,NA,NA,391313.2
ARA Buholz,IAV-M,2024-11-22,102400,RESPV6,6000,782626.4,391313.2
ARA Buholz,IAV-M,2024-11-23,102400,RESPV6,6000,0,782626.4
ARA Buholz,IAV-M,2024-11-24,102400,RESPV6,6000,2603086.8,782626.4
ARA Buholz,IAV-M,2024-11-25,102400,RESPV6,6000,0,782626.4
ARA Buholz,IAV-M,2024-11-26,102400,RESPV6,6000,1594844.6,797422.3
ARA Buholz,IAV-M,2024-11-27,NA,NA,NA,NA,1183505.83
ARA Buholz,IAV-M,2024-11-28,NA,NA,NA,NA,699109.98
ARA Buholz,IAV-M,2024-11-29,NA,NA,NA,NA,884464.68
ARA Buholz,IAV-M,2024-11-30,102400,RESPV6,6000,772167.06,772167.06
ARA Buholz,IAV-M,2024-12-01,102400,RESPV6,6000,626052.9,699109.98
ARA Buholz,IAV-M,2024-12-02,102400,RESPV6,6000,996762.3,699109.98
ARA Buholz,IAV-M,2024-12-03,NA,NA,NA,NA,699109.98
ARA Buholz,IAV-M,2024-12-04,102400,RESPV6,6000,0,811407.6000000001
ARA Buholz,IAV-M,2024-12-05,NA,NA,NA,NA,937888.37
ARA Buholz,IAV-M,2024-12-06,NA,NA,NA,NA,1658846.22
ARA Buholz,IAV-M,2024-12-07,102400,RESPV6,6000,4653901,1658846.22
ARA Buholz,IAV-M,2024-12-08,102400,RESPV6,6000,879014.44,2438678
ARA Buholz,IAV-M,2024-12-09,102400,RESPV6,6000,2438678,3152787.1
ARA Buholz,IAV-M,2024-12-10,NA,NA,NA,NA,3152787.1
ARA Buholz,IAV-M,2024-12-11,NA,NA,NA,NA,3152787.1
ARA Buholz,IAV-M,2024-12-12,102400,RESPV6,6000,3866896.2,3866896.2
ARA Buholz,IAV-M,2024-12-13,NA,NA,NA,NA,5457181.85
ARA Buholz,IAV-M,2024-12-14,102400,RESPV6,6000,7047467.5,5457181.85
ARA Buholz,IAV-M,2024-12-15,NA,NA,NA,NA,5457181.85
ARA Buholz,IAV-M,2024-12-16,NA,NA,NA,NA,8722188.75
ARA Buholz,IAV-M,2024-12-17,NA,NA,NA,NA,7047467.5
ARA Buholz,IAV-M,2024-12-18,NA,NA,NA,NA,8472963
ARA Buholz,IAV-M,2024-12-19,102400,RESPV6,6000,10396910,9434936.5
ARA Buholz,IAV-M,2024-12-20,102400,RESPV6,6000,6785813.5,8472963
ARA Buholz,IAV-M,2024-12-21,102400,RESPV6,6000,8472963,7888806.5
ARA Buholz,IAV-M,2024-12-22,102400,RESPV6,6000,20167674,7888806.5
ARA Buholz,IAV-M,2024-12-23,102400,RESPV6,6000,7304650,7304650
ARA Buholz,IAV-M,2024-12-24,102400,RESPV6,6000,5018709.5,7888806.5
ARA Buholz,IAV-M,2024-12-25,NA,NA,NA,NA,13736162
ARA Buholz,IAV-M,2024-12-26,NA,NA,NA,NA,15050149
ARA Buholz,IAV-M,2024-12-27,NA,NA,NA,NA,22795648
ARA Buholz,IAV-M,2024-12-28,102400,RESPV6,6000,22795648,31796522
ARA Buholz,IAV-M,2024-12-29,102400,RESPV6,6000,40797396,22795648
ARA Buholz,IAV-M,2024-12-30,NA,NA,NA,NA,22795648
ARA Buholz,IAV-M,2024-12-31,NA,NA,NA,NA,22795648
ARA Buholz,IAV-M,2025-01-01,102400,RESPV6,6000,13326668,26418670
ARA Buholz,IAV-M,2025-01-02,NA,NA,NA,NA,26418670
ARA Buholz,IAV-M,2025-01-03,NA,NA,NA,NA,25405143
ARA Buholz,IAV-M,2025-01-04,102400,RESPV6,6000,26418670,25405143
ARA Buholz,IAV-M,2025-01-05,102400,RESPV6,6000,45765148,26418670
ARA Buholz,IAV-M,2025-01-06,102400,RESPV6,6000,24391616,25637660
ARA Buholz,IAV-M,2025-01-07,NA,NA,NA,NA,25637660
ARA Buholz,IAV-M,2025-01-08,NA,NA,NA,NA,24624133
ARA Buholz,IAV-M,2025-01-09,102400,RESPV6,6000,24856650,23782786
ARA Buholz,IAV-M,2025-01-10,NA,NA,NA,NA,24015303
ARA Buholz,IAV-M,2025-01-11,102400,RESPV6,6000,18320254,24015303
ARA Buholz,IAV-M,2025-01-12,102400,RESPV6,6000,23173956,24015303
ARA Buholz,IAV-M,2025-01-13,102400,RESPV6,6000,45247644,23173956
ARA Buholz,IAV-M,2025-01-14,NA,NA,NA,NA,20747105
ARA Buholz,IAV-M,2025-01-15,NA,NA,NA,NA,23959175
ARA Buholz,IAV-M,2025-01-16,NA,NA,NA,NA,26753336
ARA Buholz,IAV-M,2025-01-17,102400,RESPV6,6000,15877071,25114440
ARA Buholz,IAV-M,2025-01-18,102400,RESPV6,6000,24744394,24744394
ARA Buholz,IAV-M,2025-01-19,102400,RESPV6,6000,28762278,24744394
ARA Buholz,IAV-M,2025-01-20,102400,RESPV6,6000,25484486,24744394
ARA Buholz,IAV-M,2025-01-21,102400,RESPV6,6000,17220684,25114440
ARA Buholz,IAV-M,2025-01-22,NA,NA,NA,NA,24139577
ARA Buholz,IAV-M,2025-01-23,NA,NA,NA,NA,24139577
ARA Buholz,IAV-M,2025-01-24,NA,NA,NA,NA,32776138
ARA Buholz,IAV-M,2025-01-25,102400,RESPV6,6000,22794668,42757608
ARA Buholz,IAV-M,2025-01-26,102400,RESPV6,6000,42757608,37473353
ARA Buholz,IAV-M,2025-01-27,102400,RESPV6,6000,100735944,37473353
ARA Buholz,IAV-M,2025-01-28,NA,NA,NA,NA,37473353
ARA Buholz,IAV-M,2025-01-29,102400,RESPV6,6000,32189098,37473353
ARA Buholz,IAV-M,2025-01-30,NA,NA,NA,NA,32510120
ARA Buholz,IAV-M,2025-01-31,NA,NA,NA,NA,32510120
ARA Buholz,IAV-M,2025-02-01,102400,RESPV6,6000,23399602,32510120
ARA Buholz,IAV-M,2025-02-02,102400,RESPV6,6000,32831142,32831142
ARA Buholz,IAV-M,2025-02-03,102400,RESPV6,6000,44332592,29039118
ARA Buholz,IAV-M,2025-02-04,NA,NA,NA,NA,29039118
ARA Buholz,IAV-M,2025-02-05,NA,NA,NA,NA,31123282
ARA Buholz,IAV-M,2025-02-06,102400,RESPV6,6000,25247094,31671043
ARA Buholz,IAV-M,2025-02-07,NA,NA,NA,NA,31671043
ARA Buholz,IAV-M,2025-02-08,102400,RESPV6,6000,29415422,31671043
ARA Buholz,IAV-M,2025-02-09,102400,RESPV6,6000,33926664,31671043
ARA Buholz,IAV-M,2025-02-10,102400,RESPV6,6000,41473588,33926664
ARA Buholz,IAV-M,2025-02-11,NA,NA,NA,NA,31671043
ARA Buholz,IAV-M,2025-02-12,NA,NA,NA,NA,23322870
ARA Buholz,IAV-M,2025-02-13,NA,NA,NA,NA,15584144
ARA Buholz,IAV-M,2025-02-14,102400,RESPV6,6000,9870521,15484003
ARA Buholz,IAV-M,2025-02-15,102400,RESPV6,6000,12719076,12719076
ARA Buholz,IAV-M,2025-02-16,102400,RESPV6,6000,18449212,12719076
ARA Buholz,IAV-M,2025-02-17,102400,RESPV6,6000,18248930,12719076
ARA Buholz,IAV-M,2025-02-18,102400,RESPV6,6000,7389851,15484003
ARA Buholz,IAV-M,2025-02-19,NA,NA,NA,NA,18349071
ARA Buholz,IAV-M,2025-02-20,NA,NA,NA,NA,21105381
ARA Buholz,IAV-M,2025-02-21,NA,NA,NA,NA,15816922
ARA Buholz,IAV-M,2025-02-22,102400,RESPV6,6000,23961832,23961832
ARA Buholz,IAV-M,2025-02-23,102400,RESPV6,6000,24141400,19150363.5
ARA Buholz,IAV-M,2025-02-24,102400,RESPV6,6000,7672012,19150363.5
ARA Buholz,IAV-M,2025-02-25,NA,NA,NA,NA,19150363.5
ARA Buholz,IAV-M,2025-02-26,102400,RESPV6,6000,14338895,13593897
ARA Buholz,IAV-M,2025-02-27,NA,NA,NA,NA,13593897
ARA Buholz,IAV-M,2025-02-28,NA,NA,NA,NA,14691025
ARA Buholz,IAV-M,2025-03-01,102400,RESPV6,6000,12848899,14691025
ARA Buholz,IAV-M,2025-03-02,102400,RESPV6,6000,15043155,15043155
ARA Buholz,IAV-M,2025-03-03,102400,RESPV6,6000,22588628,18815891.5
ARA Buholz,IAV-M,2025-03-04,NA,NA,NA,NA,18815891.5
ARA Buholz,IAV-M,2025-03-05,NA,NA,NA,NA,20148956
ARA Buholz,IAV-M,2025-03-06,102400,RESPV6,6000,31498702,20148956
ARA Buholz,IAV-M,2025-03-07,NA,NA,NA,NA,13620548
ARA Buholz,IAV-M,2025-03-08,102400,RESPV6,6000,17709284,13620548
ARA Buholz,IAV-M,2025-03-09,102400,RESPV6,6000,6656759,13620548
ARA Buholz,IAV-M,2025-03-10,102400,RESPV6,6000,9531812,9531812
ARA Buholz,IAV-M,2025-03-11,NA,NA,NA,NA,8094285.5
ARA Buholz,IAV-M,2025-03-12,NA,NA,NA,NA,6017214.25
ARA Buholz,IAV-M,2025-03-13,NA,NA,NA,NA,5202240
ARA Buholz,IAV-M,2025-03-14,102400,RESPV6,6000,5377669.5,5202240
ARA Buholz,IAV-M,2025-03-15,102400,RESPV6,6000,5026810.5,5026810.5
ARA Buholz,IAV-M,2025-03-16,102400,RESPV6,6000,4785546,5026810.5
ARA Buholz,IAV-M,2025-03-17,102400,RESPV6,6000,8234418,5026810.5
ARA Buholz,IAV-M,2025-03-18,102400,RESPV6,6000,3067493.2,4906178.25
